"";"id";"title";"allday";"start";"end";"description";"url_public";"url_admin";"location_id";"location_type";"location_name";"campus_id";"campus_name";"campus_1";"category_id";"category_name";"owner_id";"owner_name";"presenter";"calendar_id";"calendar_name";"calendar_public";"calendar_admin";"registration";"color";"featured_image";"more_info";"setup_time";"teardown_time";"has_registration_opened";"has_registration_closed";"physical_seats";"physical_seats_taken";"online_seats";"online_seats_taken";"seats_taken";"wait_list"
"37";3843505;"R for Absolute Beginners";FALSE;"2022-02-16T10:00:00+01:00";"2022-02-16T12:00:00+01:00";"<p>R is a general programming language, especially suited for statistical analysis and cleaning and visualization of data.</p>

<p>We assume absolutely no previous experience with programming, and will cover the basics of getting started with R, including:</p>

<ul>
	<li>Navigating in RStudio, and how to interact with R</li>
	<li>Datatypes, variables and objects</li>
	<li>Simple arithmetic and logical operations on data</li>
	<li>Working with functions - and how to write a very simple function ourself</li>
	<li>Import data into R</li>
	<li>Summary statistics&nbsp;</li>
	<li>Manipulating data frames</li>
	<li>And how to make a couple of the common graphs, that are as useful as they are elementary.</li>
</ul>

<p>In preparation for the course, we recommend that you either download and install R and RStudio, or register for an account at rstudio.cloud. Instructions on this can be found <a href=""https://kubdatalab.github.io/beginning-R/setup.html"">here</a>, where you will also find the course notes, additional material and exercises.</p>

<p>&nbsp;</p>

<p>Please note that this course will be held in english if any participants requests it. Otherwise it will be held in danish.</p>";"https://kubkalender.kb.dk/event/3843505";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3843505";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;33564;"English";16332;"Christian Knudsen";"Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/R_logo.jpg";"";0;0;TRUE;TRUE;15;15;0;0;15;TRUE
"38";3832904;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-02-16T12:30:00+01:00";"2022-02-16T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832904";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832904";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;32027;"Datalab";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"39";3832904;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-02-16T12:30:00+01:00";"2022-02-16T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832904";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832904";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;33564;"English";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"40";3849193;"Introduction to Python II";FALSE;"2022-02-22T10:00:00+01:00";"2022-02-22T12:00:00+01:00";"<p>We continue from last weeks introduction, with a little bit more advanced stuff.</p>";"https://kubkalender.kb.dk/event/3849193";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3849193";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;32027;"Datalab";30747;"Henrik Hornemann";"Henrik Hornemann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/accounts/65132/images/python.png";"";0;0;TRUE;TRUE;20;8;0;0;8;TRUE
"41";3832905;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-02-23T12:30:00+01:00";"2022-02-23T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832905";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832905";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;32027;"Datalab";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"42";3832905;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-02-23T12:30:00+01:00";"2022-02-23T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832905";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832905";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;33564;"English";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"43";3853316;"NVivo and interview data (English)";FALSE;"2022-02-28T10:30:00+01:00";"2022-02-28T13:00:00+01:00";"<p>This course is not an introductory course but&nbsp;presupposes a basic understanding of the functionality in NVivo.<br />
This understanding can optionally be gained by participating in our introductory NVivo courses&nbsp;found here:<br />
<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p><br />
We will be working with transcription of audio files, the use of cases, and import of transcribed interviews.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>Please note:</strong> We will be working in the newest version of NVivo which in the Sotware Library is called &quot;NVivo 13 for Windows&quot; and/or &quot;NVivo for Mac M1chip&quot;&nbsp;(you do not need an&nbsp;M1-chip).</p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) og Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3853316";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3853316";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;33562;"Analysis";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571561.jpg";"";0;0;TRUE;TRUE;22;15;0;0;15;TRUE
"44";3853316;"NVivo and interview data (English)";FALSE;"2022-02-28T10:30:00+01:00";"2022-02-28T13:00:00+01:00";"<p>This course is not an introductory course but&nbsp;presupposes a basic understanding of the functionality in NVivo.<br />
This understanding can optionally be gained by participating in our introductory NVivo courses&nbsp;found here:<br />
<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p><br />
We will be working with transcription of audio files, the use of cases, and import of transcribed interviews.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>Please note:</strong> We will be working in the newest version of NVivo which in the Sotware Library is called &quot;NVivo 13 for Windows&quot; and/or &quot;NVivo for Mac M1chip&quot;&nbsp;(you do not need an&nbsp;M1-chip).</p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) og Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3853316";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3853316";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;32027;"Datalab";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571561.jpg";"";0;0;TRUE;TRUE;22;15;0;0;15;TRUE
"45";3853316;"NVivo and interview data (English)";FALSE;"2022-02-28T10:30:00+01:00";"2022-02-28T13:00:00+01:00";"<p>This course is not an introductory course but&nbsp;presupposes a basic understanding of the functionality in NVivo.<br />
This understanding can optionally be gained by participating in our introductory NVivo courses&nbsp;found here:<br />
<a href=""https://kubkalender.kb.dk/calendar/datalab"" target=""_blank"">https://kubkalender.kb.dk/calendar/datalab</a></p>

<p><br />
We will be working with transcription of audio files, the use of cases, and import of transcribed interviews.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>Please note:</strong> We will be working in the newest version of NVivo which in the Sotware Library is called &quot;NVivo 13 for Windows&quot; and/or &quot;NVivo for Mac M1chip&quot;&nbsp;(you do not need an&nbsp;M1-chip).</p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) og Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3853316";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3853316";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;33564;"English";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571561.jpg";"";0;0;TRUE;TRUE;22;15;0;0;15;TRUE
"46";3837377;"NVivo - Introduktion til kvalitativ dataanalyse-software (QDAS)";FALSE;"2022-03-01T12:30:00+01:00";"2022-03-01T14:30:00+01:00";"<p><br />
Introduktion til programmet NVivo, som er en stor hj&aelig;lp til kvalitativ dataanalyse. NVivo kan bl.a. hj&aelig;lpe dig med at organisere og kode din empiri og litteratur, generere hypoteser, transskribere din lyd/video og meget andet.</p>

<p>PC-versionen af NVivo har mere udvidet&nbsp;funktionalitet end Mac-versionen, men man kan deltage i alle &oslash;velser uanset version, og undervisningen vil ligeledes blive demonstreret i begge.</p>

<p>Du bedes forud for kurset have <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">installeret nyeste version af NVivo</a>. Registreringsn&oslash;gle f&aring;s i <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">KU&rsquo;s Softwarebibliotek</a>.</p>

<p><strong>Bem&aelig;rk:</strong> Vi arbejder i den nyeste version af NVivo, som i Sofwarebiblioteket hedder henholdsvis &quot;NVivo 13 for Windows&quot; og &quot;NVivo for Mac M1chip&quot;&nbsp;(man beh&oslash;ver dog ikke en M1-chip.)</p>

<p><strong>Du bedes ligeledes forud for kurset gennemg&aring; et par introducerende &oslash;velser, som du kan l&aelig;se om <a href=""https://absalon.ku.dk/courses/54859"" target=""_blank"">HER</a>.</strong></p>

<p>&nbsp;</p>

<p>Gennemf&oslash;res ved min. seks tilmeldte.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) og Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3837377";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3837377";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;33562;"Analysis";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571897.jpg";"";0;0;TRUE;TRUE;22;22;0;0;22;TRUE
"47";3837377;"NVivo - Introduktion til kvalitativ dataanalyse-software (QDAS)";FALSE;"2022-03-01T12:30:00+01:00";"2022-03-01T14:30:00+01:00";"<p><br />
Introduktion til programmet NVivo, som er en stor hj&aelig;lp til kvalitativ dataanalyse. NVivo kan bl.a. hj&aelig;lpe dig med at organisere og kode din empiri og litteratur, generere hypoteser, transskribere din lyd/video og meget andet.</p>

<p>PC-versionen af NVivo har mere udvidet&nbsp;funktionalitet end Mac-versionen, men man kan deltage i alle &oslash;velser uanset version, og undervisningen vil ligeledes blive demonstreret i begge.</p>

<p>Du bedes forud for kurset have <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">installeret nyeste version af NVivo</a>. Registreringsn&oslash;gle f&aring;s i <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">KU&rsquo;s Softwarebibliotek</a>.</p>

<p><strong>Bem&aelig;rk:</strong> Vi arbejder i den nyeste version af NVivo, som i Sofwarebiblioteket hedder henholdsvis &quot;NVivo 13 for Windows&quot; og &quot;NVivo for Mac M1chip&quot;&nbsp;(man beh&oslash;ver dog ikke en M1-chip.)</p>

<p><strong>Du bedes ligeledes forud for kurset gennemg&aring; et par introducerende &oslash;velser, som du kan l&aelig;se om <a href=""https://absalon.ku.dk/courses/54859"" target=""_blank"">HER</a>.</strong></p>

<p>&nbsp;</p>

<p>Gennemf&oslash;res ved min. seks tilmeldte.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) og Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3837377";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3837377";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;32027;"Datalab";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571897.jpg";"";0;0;TRUE;TRUE;22;22;0;0;22;TRUE
"48";3832906;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-03-02T12:30:00+01:00";"2022-03-02T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832906";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832906";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;32027;"Datalab";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"49";3832906;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-03-02T12:30:00+01:00";"2022-03-02T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832906";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832906";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;33564;"English";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"50";3862229;"NVivo - Introduction to Qualitative Data Analysis Software (QDAS) (English)";FALSE;"2022-03-08T13:00:00+01:00";"2022-03-08T15:00:00+01:00";"<p>Introduction to NVivo;&nbsp;a program&nbsp;which is a great help when you are working with qualitative data analysis.</p>

<p>NVivo&nbsp;can be useful, if you want to organise and/or code your empirical material or literature. It can also be helpful when you want to transcribe audio- or video files, generate hypotheses etc.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>We also ask you to complete a set of introductory exercises before course start, that you can read about <a href=""https://absalon.ku.dk/courses/54859/pages/intro-english"" target=""_blank"">HERE</a>.</strong></p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) and Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3862229";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3862229";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;33562;"Analysis";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571897.jpg";"";0;0;TRUE;TRUE;22;16;0;0;16;TRUE
"51";3862229;"NVivo - Introduction to Qualitative Data Analysis Software (QDAS) (English)";FALSE;"2022-03-08T13:00:00+01:00";"2022-03-08T15:00:00+01:00";"<p>Introduction to NVivo;&nbsp;a program&nbsp;which is a great help when you are working with qualitative data analysis.</p>

<p>NVivo&nbsp;can be useful, if you want to organise and/or code your empirical material or literature. It can also be helpful when you want to transcribe audio- or video files, generate hypotheses etc.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>We also ask you to complete a set of introductory exercises before course start, that you can read about <a href=""https://absalon.ku.dk/courses/54859/pages/intro-english"" target=""_blank"">HERE</a>.</strong></p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) and Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3862229";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3862229";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;32027;"Datalab";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571897.jpg";"";0;0;TRUE;TRUE;22;16;0;0;16;TRUE
"52";3862229;"NVivo - Introduction to Qualitative Data Analysis Software (QDAS) (English)";FALSE;"2022-03-08T13:00:00+01:00";"2022-03-08T15:00:00+01:00";"<p>Introduction to NVivo;&nbsp;a program&nbsp;which is a great help when you are working with qualitative data analysis.</p>

<p>NVivo&nbsp;can be useful, if you want to organise and/or code your empirical material or literature. It can also be helpful when you want to transcribe audio- or video files, generate hypotheses etc.</p>

<p>The PC version of NVivo has more functionality than the Mac version, but you can participate in all exercises with either&nbsp;and we will demonstrate in both.</p>

<p>Prior to the course, you must <a href=""https://www.qsrinternational.com/nvivo-qualitative-data-analysis-software/home/"" target=""_blank"">install the newest version of NVivo</a> on your laptop. Registration key is available through the <a href=""https://kunet.ku.dk/self-service/Pages/Software-library.aspx"" target=""_blank"">UCPH Software Library</a>.</p>

<p><strong>We also ask you to complete a set of introductory exercises before course start, that you can read about <a href=""https://absalon.ku.dk/courses/54859/pages/intro-english"" target=""_blank"">HERE</a>.</strong></p>

<p>&nbsp;</p>

<p>The course requires a minimum of six participants.</p>

<p>/Erik Schw&auml;germann (es@kb.dk) and Daniel Pryn (pryn@kb.dk)</p>";"https://kubkalender.kb.dk/event/3862229";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3862229";2138;0;"KUB Datalab - Samf";40;"SAMF: Det Samfundsvidenskabelige Fakultetsbibliotek, Gothersgade 140, 1123 København K";NA;33564;"English";28221;"Daniel Pryn";"Daniel Pryn & Erik Schwägermann";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";TRUE;"#18E0F2";"https://lcimages-eu.s3.amazonaws.com/data/feat_img/1069/6416/1644571897.jpg";"";0;0;TRUE;TRUE;22;16;0;0;16;TRUE
"53";3832907;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-03-09T12:30:00+01:00";"2022-03-09T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832907";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832907";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;32027;"Datalab";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
"54";3832907;"Åbent værksted i Labbet / drop in consultations at KUB Datalab";FALSE;"2022-03-09T12:30:00+01:00";"2022-03-09T14:30:00+01:00";"<p>Having problems importing data? Or cleaning it? Is the structure weird, or are you getting strange error messages when you try to fit a model?</p>

<p>Drop in with your data and your problem, and we will do our best to help you. We offer no opinions on what statistical test you should run on your data. But we will get it to work.&nbsp;</p>

<p>No registration required, we try to assist everyone, but if necessary on a &quot;first-come, first-served&quot; basis</p>";"https://kubkalender.kb.dk/event/3832907";"https://kubkalender.kb.dk/aevent.php?c=6416&m=edit&event_id=3832907";4360;0;"KUB Nord: Data Lab";41;"KUB Nord - Natur og Sundhedsvidenskab, Nørre Allé 49, 2200 København N";NA;33564;"English";16332;"Christian Knudsen";"Henrik Hornemann & Christian Knudsen";6416;"KUB Datalab";"https://kubkalender.kb.dk/calendar/datalab";"https://kubkalender.kb.dk/admin/calendar/6416";FALSE;"#18E0F2";"https://libapps-eu.s3.amazonaws.com/customers/105/images/boks_til_ku3.jpg";"";0;0;NA;NA;NA;NA;NA;NA;NA;NA
